UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,keyword
walikota twilight town,@venividimakaci,2021-04-29T10:57:42.000Z,i wish people who created the concept menancapkan cabe rawit ke gorengan sampe ga keliatan a very salah bantal,,,,,,[],https://twitter.com/venividimakaci/status/1387722755538243591,gorengan
bukan bjingan,@gorengan2juta,2021-04-29T19:12:39.000Z,Wanna die so fuckin bad hehe,,,,,,[],https://twitter.com/gorengan2juta/status/1387847314769780742,gorengan
Runtuk gorengan,@Innnndah__,2021-04-29T14:27:48.000Z,Hidup cuma modal bismillah tapi dosa selalu nambah wkwkw :(((,,,,,1,[],https://twitter.com/Innnndah__/status/1387775630503288833,gorengan
TyboOo,@tyaraardita,2021-04-29T10:59:58.000Z,"Aku setiap maghrib, setelah makan gorengan dua biji:",GIF,,,1.0,1,['https://pbs.twimg.com/tweet_video_thumb/E0IvAgbVUAQA_XD.jpg'],https://twitter.com/tyaraardita/status/1387723329096732673,gorengan
˚✧Teteh Rinn༊*·˚rt pinned,@milleeunje,2021-04-29T13:58:37.000Z,"Udah makan, tapi gw kan ngemilnya gede
Ngemilnya bukan ciki/gorengan
Langsung mie/bakso/soto/sate wkwk","Quote Tweet
𝕂𝕚𝕞 𝔻𝕠𝕪𝕠𝕦𝕟𝕘
|| Mau Truz :(
@03D0Y0UNG
 · 29 Apr
Replying to @milleeunje
Bru mkn teh?",🐰,7.0,,13,['https://pbs.twimg.com/profile_images/1377973009076523013/pDRkSmGV_mini.jpg'],https://twitter.com/milleeunje/status/1387768285782020106,gorengan
young b,@waemaolo,2021-04-29T08:59:19.000Z,"pas di kalmong, disodorin gorengan sepiring disuruh bakar soalnya aku dikira yg punya angkringan","Quote Tweet
@ladazaa
 · 28 Apr
Kejadian random yang u gabisa lupain apa?
Show this thread",,7.0,1.0,23,['https://pbs.twimg.com/profile_images/1387039644601126913/T3ule5Kj_mini.jpg'],https://twitter.com/waemaolo/status/1387692965779316743,gorengan
gorengan,@bakwankusuka,2021-04-29T13:34:26.000Z,"Harus sabar kaya apalagi disindir terus seolah olah gue yg salah, mereka ga tau kaya apa disini usahanya ",,😭,,,1,[],https://twitter.com/bakwankusuka/status/1387762200849178624,gorengan
ًyoon clar aespa,@BONBONHIKUN,2021-04-29T03:36:48.000Z,"pola hidup gue di china sama disini beda bgt gila, gue pas di china tidur jam 9 bangun jam 6, terus gak makan gorengan samsek, makan malem nya dibawah jam 6, abis tuh makan buah terus. IH SUMPAH MAU BALIKK :((",,,,,,[],https://twitter.com/BONBONHIKUN/status/1387611798593888260,gorengan
timiri,@hhestupidme,2021-04-29T05:13:16.000Z,"udah nyadar yg bikin breakout ini gorengan, masi ajaaa dimakan tiap buka puasa ",,🥲,,,1,[],https://twitter.com/hhestupidme/status/1387636077943431169,gorengan
lodhong,@IAmfajarak,2021-04-29T10:38:13.000Z,"Memang paling nikmat buka puasa, 
Esteh + gorengan + scroll Twitter.",,,,1.0,8,[],https://twitter.com/IAmfajarak/status/1387717854636609536,gorengan
Tear Drops,@MaraSolehah,2021-04-29T13:54:40.000Z,"What???? Murah amat cuma goceng/bulan 
 ke warung sebelah cuma dapat esteh sama gorengan doang ituh.
Cuss lah ikut perlindungan diri dr OVO biar  #SemuaTenangTerlindungi","Quote Tweet
Raden Rauf AM
@radenrauf
 · 29 Apr
Bulan Ramadan masih pandemi, mau bukber juga gak tenang.
#SemuaTenangTerlindungi kalo kita bisa jaga kesehatan, jaga kebersihan & jaga biar gak mau dihasut buat balikan sama mantan.
Buat jaga diri, gua pake PRUTect Care - Hospital Cash di aplikasi OVO. 
Mulai dari gocengan/bulan*
Show this thread",😱,1.0,,1,['https://pbs.twimg.com/profile_images/1107917175136763905/otgTTdkd_mini.jpg'],https://twitter.com/MaraSolehah/status/1387767293271285774,gorengan
Mawar.,@Dyankaaaaa,2021-04-30T16:47:14.000Z,"Baru aja makan 2 gorengan 2 cookies 1 potong pizza Dan terakhir 1 donat dibawah ini 
yaAllah perutku kenapa udah jam rawan soalnya",,👇 😭,,,,['https://pbs.twimg.com/media/E0PIEXHVoAETdAZ?format=jpg&name=900x900'],https://twitter.com/Dyankaaaaa/status/1388173106586390528,gorengan
Penggila selebrasi bola,@novalnovalii,2021-04-30T11:54:18.000Z,Buka puasa kalau gak pake gorengan ternyata emang kurang ya,,,1.0,,1,[],https://twitter.com/novalnovalii/status/1388099388250066947,gorengan
eyakkk,@ersaauliaaaaa,2021-04-30T14:29:41.000Z,"Udah sikat gigi, cuci muka segala macem muk tidur. Eh ada gorengan anget dimeja ",,🍉 😳,,,3,[],https://twitter.com/ersaauliaaaaa/status/1388138490601168905,gorengan
w a w a n,@mentoo_,2021-04-30T10:35:07.000Z,Haha kasian yg di Jakarta blm makan gorengan.,,,,,,[],https://twitter.com/mentoo_/status/1388079459585208323,gorengan
Rahmawati Hanifah,@ifaahani,2021-04-30T17:14:28.000Z,"Beberapa hari ini gak masak, jarang makan sayur, apalagi hari ini, ambyar banget, makan gorengan byk, just bcz kerjaan ini ga kelar2, untung THR dah cair, agak tenang hati ini...",,,,,,[],https://twitter.com/ifaahani/status/1388179961584832514,gorengan
M,@inntwist,2021-04-30T02:10:57.000Z,Oalah... Makanya sakit.. kebanyakan makan gorengan,"Quote Tweet
Ramalan No.1 di Indonesia
@TweetRAMALAN
 · 29 Apr
3. #PISCES

Pisces tak hanya dilarang makan yang benyak mengandung minyak, tapi juga garam, asparagus, dan mengandung ragi. Buah-buahan, bayam, atau kacang-kacangan bisa jadi alternatifnya",,,,,['https://pbs.twimg.com/profile_images/1184348631345725440/87-QaLCW_mini.jpg'],https://twitter.com/inntwist/status/1387952581838741507,gorengan
Fatcho,@Fatcho_Noma,2021-04-30T06:05:59.000Z,Saya merindukan gorengan anget dengan lombok ijonya,,,2.0,,,[],https://twitter.com/Fatcho_Noma/status/1388011731771789312,gorengan
ikin,@ikin21,2021-04-30T10:35:27.000Z,udah dateng agak gasik tapi tetep kehabisan gorengan di warung bu RT. jadi harusnya dateng jam 4 gitu?  ,,🤔,,,,[],https://twitter.com/ikin21/status/1388079547149602819,gorengan
"tan
kinda ia",@zaynismyapple,2021-05-01T06:55:06.000Z,"randomly mikir one day i want to send him my all time fav ""gorengan"" bcs i want him to know HOW MUCH IT TASTE OMG ",,🙀 😭,,,,[],https://twitter.com/zaynismyapple/status/1388386479815102464,gorengan
MasPras …ᘛ⁐̤ᕐᐷ,@GakMauGorengan,2021-05-01T04:15:43.000Z,Cook,"The following media includes potentially sensitive content. Change settings
View",,,,,[],https://twitter.com/GakMauGorengan/status/1388346371330039809,gorengan
Anna,@drjenooo,2021-05-01T10:42:58.000Z,Gorengan still number one,"Quote Tweet
jeje `kinda ia
@plupyen
 · 1 May
Replying to @bertanyarl
jajan kantin paling favorit?",🌙,,,,['https://pbs.twimg.com/profile_images/1386202163542519808/hqJRVCCh_mini.jpg'],https://twitter.com/drjenooo/status/1388443824360361985,gorengan
korengan bukan gorengan,@bakwankoreng,2021-05-01T10:45:23.000Z,Sins ratio,"The following media includes potentially sensitive content. Change settings
View",,,,,[],https://twitter.com/bakwankoreng/status/1388444433922678784,gorengan
𝓐𝓫𝓲𝓭𝓲𝓷 𝓑𝓸𝓻𝔂𝓽𝓪,@AbidinBoryta,2021-05-01T16:05:48.000Z,"#TEAMSTALLION 
Follow my friends
@italianostyle1
@MarEthr
@Spencerjames211
@DETECTIVE432
@Nazia_fb
@DeadUserlicious
@BolatitoMartins
@201cleo1
@nene37cutie
@luisalarosa
@how378_
@b3ajalah
@TheDoctor_V2
@adekaka123
@afiairhoney
@gorengan_27
@zaizul_abidin
@AbidinBoryta_",,🐎 🔝 💞,2.0,13.0,23,['https://pbs.twimg.com/media/E0UIMG3VIAIcnmv?format=jpg&name=900x900'],https://twitter.com/AbidinBoryta/status/1388525069853335553,gorengan
bebekkkk,@cheesyuuu,2021-05-01T10:15:13.000Z,Ngantri gorengan is another level of patient.,,,,,,[],https://twitter.com/cheesyuuu/status/1388436840668033025,gorengan
cecil,@heokssil,2021-05-01T11:28:31.000Z,"tempe goreng is superior against all gorengan, fight me.",,,7.0,,,[],https://twitter.com/heokssil/status/1388455287221231616,gorengan
gorengan_anget,@gorengantehuli,2021-05-01T01:59:50.000Z,""" Savings base rich ""
Hey, stand a chance to win 1000 XYM tokens ($230) in the giveaway on LATOKEN. It’s free, very easy, and fun.
https://latoken.com/airdrops/entrance?refcode=ek3uyz6a&airdrop=XYMGA&source=wa… #LATOKEN #SymbolXYM","LATOKEN Airdrops
Earn up to $10000 of free tokens in Airdrops inviting friends and completing easy tasks.
t.me",,,,,['https://pbs.twimg.com/card_img/1388312063563362307/h_OKbERj?format=jpg&name=240x240'],https://twitter.com/gorengantehuli/status/1388312174586589188,gorengan
annisa,@annssptr,2021-05-01T10:31:38.000Z,Skrg gorengan ku dimakan gilang huhuhuuuuuu,,,,,4,['https://pbs.twimg.com/media/E0S7tOKVEAALWBd?format=jpg&name=small'],https://twitter.com/annssptr/status/1388440974112616455,gorengan
mal,@meckynisme,2021-05-01T10:59:45.000Z,"Ngeluh tiba tiba jerawatan, tapi kalau buka makannya gorengan",,,,1.0,1,['https://pbs.twimg.com/media/E0TCIz2VoAMoq3X?format=jpg&name=360x360'],https://twitter.com/meckynisme/status/1388448046267076609,gorengan
Gorengan Anyep,@pipix___,2021-05-01T04:41:07.000Z,"Rak kenal mayday
Aku ki ora buruh
Tapi kuli",,,,,1,[],https://twitter.com/pipix___/status/1388352761469706241,gorengan
wipinpurwasatya,@gorengan_panass,2021-05-01T19:06:59.000Z,Menahan untuk nggak julid itu susah juga.,,,,,1,[],https://twitter.com/gorengan_panass/status/1388570663577739266,gorengan
Remahan gorengan,@hemzpakez,2021-05-01T10:53:42.000Z,"Selamat berbuka puasa 
-Day19-",,🙆,1.0,,1,[],https://twitter.com/hemzpakez/status/1388446525328551940,gorengan
Tata,@ah_tilat,2021-05-01T20:08:41.000Z,"skincare an tapi kerjaannya begadang, makan gorengan , dan minum boba.
Yaaa Siapa lagi kalau bukan Sayaaa ",,✨ 🙃,,,,[],https://twitter.com/ah_tilat/status/1388586192103346176,gorengan
Brian bass betot,@ddwxy00,2021-05-01T04:23:28.000Z,I wanna eat gorengan!!! (nanti pas buka),"Quote Tweet
밥성진
@DAY6_BOBSUNGJIN
 · 1 May
낙지덮밥 맛있게따아아아!!!
I wanna eat spicy stir-fried octopus with rice!!! Let’s Get Eat!!!",,,,,['https://pbs.twimg.com/profile_images/1217945054452432896/2tHziLyF_mini.jpg'],https://twitter.com/ddwxy00/status/1388348321056444418,gorengan
susah sinyal,@edymustofa97,2021-05-01T09:12:18.000Z,"lagi pengen buka puasa dengan 
- es buah
- es kelapa muda
- kurma
- lontong
- gorengan
- mieSo super
- dan tidak lupa ialah dengamu",,,1.0,,10,[],https://twitter.com/edymustofa97/status/1388421006956515329,gorengan
Udahsijalaninaja,@WisnuPanduH,2021-05-01T06:44:41.000Z,"Pernah dlu waktu SD setelah Alm papah keluar dari lapas,ibu hrus bantu perekonomian keluarga dngn cara jualan gorengan di pasar, disitu gw bantuin ibu buat jualan tapi ketemu sama temen sekelas & malu bgt.","Quote Tweet
Raden Rauf AM
@radenrauf
 · 1 May
Kamu pernah dapet nasihat yang sangat berkesan dan sampe sekarang masih kamu inget ga?

Coba share sini biar kita bisa saling menasihati dalam kebaikan.",,1.0,,,['https://pbs.twimg.com/profile_images/1107917175136763905/otgTTdkd_mini.jpg'],https://twitter.com/WisnuPanduH/status/1388383857309667328,gorengan
,@_bangkukosong,2021-05-02T14:54:22.000Z,Minjem motor ke Indomaret doang jd masalah skrg buka puasa mo ngambil gorengan juga jd masalah,,🌻,1.0,,1,[],https://twitter.com/_bangkukosong/status/1388869478205726722,gorengan
rar,@jahrasapaa,2021-05-03T11:11:25.000Z,"ngabuburit sehat bgt, sepedaan, jogging, eh nyampe rumah buka puasa pake kolak sama gorengan hahaha dapet cape doang",,,1.0,1.0,9,[],https://twitter.com/jahrasapaa/status/1389175760754118658,gorengan
C₆H₁₂O₆,@AquaCelv,2021-05-03T12:39:02.000Z,"Sosweet skalii lo intro nyaa...
""Diwoco.. iki dudu bungkus gorengan"" ",,😒 😒,,,8,['https://pbs.twimg.com/media/E0dsCbeVEAQcs_n?format=jpg&name=900x900'],https://twitter.com/AquaCelv/status/1389197808100462592,gorengan
onlysad.com/auliasondakh,@DedekSetiawan_,2021-05-03T06:43:59.000Z,"""fvck u bitch"" -batin ibu ini sembari memakan gorengan","Quote Tweet
Maslan Bro
@BN4everTN5O
 · 8h
1:09
Apa lah nak jadi dgn Melayu Isle Konservatif nih. Puasa nih hak masing2 di antara mereka dgn Tuhan. 

Tak pernah nampak pon kau tarbiyah perokok yang dok rilek merokok hembus covid di kedai makan depan kanak2 ",😁,1.0,6.0,8,"['https://pbs.twimg.com/media/E0caxprVkAEcq6B?format=jpg&name=900x900', 'https://pbs.twimg.com/profile_images/1279309526592675840/AkTXdbOs_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1389068818547286019/pu/img/wm9Y3GRcdEsn5RD6?format=jpg&name=240x240']",https://twitter.com/DedekSetiawan_/status/1389108457819701250,gorengan
eno,@springunions,2021-04-14T12:12:20.000Z,"papo  
@plapodd
 are u fasting today? hehe
its calling kolak in Indonesia, mostly we cook it when ramadhan time.",,,,2.0,1,['https://pbs.twimg.com/media/Ey7vuGYVoAUlwtt?format=jpg&name=medium'],https://twitter.com/springunions/status/1382305718850637824,kolak
fathan kohl,@fathzhaf,2021-04-14T11:26:10.000Z,"Berbuka dengan rice flour porridge, sweet potato, palm fruit, banana and jackfruit in coconut milk, served with palm sugar sauce
. 
. 
. 
Alias kolak campur",,,,,,[],https://twitter.com/fathzhaf/status/1382294100775378944,kolak
taf⁷ (kinda ia),@imhappykidz,2021-04-14T11:21:56.000Z,"kolak manis

I vote #BTSARMY
 for #BestFanArmy at the 2021 #iHeartAwards 
@BTS_twt",,,,,,[],https://twitter.com/imhappykidz/status/1382293036621651974,kolak
Kumbang,@puttryfbl_,2021-04-14T14:29:17.000Z,"This called kolak in indonesia. Are u like kolak P' 
@plapodd",,🐞,,1.0,1,['https://pbs.twimg.com/media/Ey8PEc9VUAMsPOj?format=jpg&name=900x900'],https://twitter.com/puttryfbl_/status/1382340183643676674,kolak
precious syg uju,@urlovelypenguin,2021-04-14T10:43:55.000Z,Tipar people love my nyai's kolak,,🌷 ✨,,,3,[],https://twitter.com/urlovelypenguin/status/1382283471284936707,kolak
Nuel Lubis | Instagram @nuellubis,Nuel Lubis | Instagram @nuellubis,2021-04-14T09:16:05.000Z,"First kolak in Ramadhan. And, kolak is one thing I love the most from Ramadhan. Another things I miss: seasonal merchants. Lol. https://instagram.com/p/CNpBjgwnzWB/?igshid=xkh9olyymohw…",,,,,,[],https://twitter.com/nuellubis/status/1382261366455607296,kolak
"Justin A. Lee
.",@GreenEyed_Soup,2021-04-14T03:19:58.000Z,"I have serious issues. ⁦
@kolak_jason
⁩ I’m sorry I even took it there with my team having less than 2 hits when I actually tweeted that.",,♠ 🔥,,,,['https://pbs.twimg.com/media/Ey513xZWQAAyOCH?format=jpg&name=small'],https://twitter.com/GreenEyed_Soup/status/1382171744744701953,kolak
Djati Kumazawa,@HyodoBros_Club,2021-04-14T11:11:05.000Z,"Selamat berbuka puasa... 

Mari makan kolak pisang (˵ ͡° ͜ʖ ͡°˵)",,,,1.0,1,['https://pbs.twimg.com/media/Ey7htWCVcAU-V-F?format=jpg&name=small'],https://twitter.com/HyodoBros_Club/status/1382290307971129349,kolak
Holiday Inn Bandung Pasteur,@HIBandung,2021-04-14T07:01:18.000Z,"Sudah mempersiapkan takjil untuk berbuka puasa nanti?
Yuk kunjungi Drive Thru Takjil di Holiday Inn Bandung Pasteur mulai pukul 4 - 6 sore, ada pilihan takjil mulai dari Kolak, Es Campur, Roti dan Aneka Gorengan harga mulai dari 8.000an aja loh!

#RamadhanAtIHG #BerbukaDenganIHG",,,,1.0,1,['https://pbs.twimg.com/media/Ey6oievXEAAWEa4?format=jpg&name=small'],https://twitter.com/HIBandung/status/1382227447907807232,kolak
LANGGANAN KANDAS,@LanggananKandas,2021-04-14T07:49:24.000Z,"Dek, aku pengen kolak. Tulung dimasake yo",,,1.0,1.0,8,[],https://twitter.com/LanggananKandas/status/1382239549875576838,kolak
Δlhamid,@nonnyalhamid,2021-04-14T10:36:18.000Z,ada yang mao beli kolak ga,,,,1.0,1,[],https://twitter.com/nonnyalhamid/status/1382281552730542083,kolak
"Wild
n
rief",@Wldn97_,2021-04-14T11:55:38.000Z,"Gorengan & lontong+teh manis panas+kolak
Alhamdulillah udah cukup kenyang dan nikmat",,🅰 🅰,,,2,[],https://twitter.com/Wldn97_/status/1382301517013676039,kolak
uyung,@nrlistqmh_,2021-04-14T11:45:52.000Z,"Buka puasa pake naspad dan kolak rasa cinta. Iya, cinta yang bertepuk sebelah tangan :')",,,,,4,[],https://twitter.com/nrlistqmh_/status/1382299059910713349,kolak
KabayanLucky,@WiLLYkusmaja,2021-04-14T10:14:46.000Z,"Alhamdulillah udah dpt juga takjiL hari ini
Lagi kepengen kolak ",,😂,,,2,[],https://twitter.com/WiLLYkusmaja/status/1382276133207482368,kolak
dhee,@Dhee_jhe1203,2021-04-14T11:54:18.000Z,Kolak biji salak,,🐉 🌠 🙈 🙈,19.0,3.0,53,['https://pbs.twimg.com/media/Ey7rmO9UYAYKzWz?format=jpg&name=small'],https://twitter.com/Dhee_jhe1203/status/1382301180953387010,kolak
khalisha,@jinjangmyun,2021-04-15T03:59:37.000Z,I’ll pretend they are holding a bottle of Kolak,,🍜 🌙,1.0,,,['https://pbs.twimg.com/media/Ey_IivGUUAI9kVq?format=jpg&name=small'],https://twitter.com/jinjangmyun/status/1382544114353246208,kolak
vin⁷,@minsho0kga,2021-04-15T13:55:08.000Z,Yoongi my love come to my house we still have a kolak here ,,🧈 😸,,,,['https://pbs.twimg.com/media/EzBQyYAXAAUYrbY?format=jpg&name=small'],https://twitter.com/minsho0kga/status/1382693981151182861,kolak
فَقْ لُرْ,@rohmando,2021-04-15T11:12:18.000Z,"Me: I have to watch what I put to my mouth to get a sexy abs.
Also me: Having Nasi Padang + Gorengan + Kolak Pisang",,,1.0,2.0,,[],https://twitter.com/rohmando/status/1382653001152622592,kolak
BambangS,@Otoybete,2021-04-15T10:44:14.000Z,"Holy, raid from 
@ditanyaan
 just get me to 49 followers, just 1 follower away from affiliate
Actual big thanks for the raid 
And to those whom just followed, i say thank you too for following and coming to the stream
Dan kepada 
@urbnkwaii
 semoga segera dapet ya kolak pisangnya",,🙏,1.0,,5,[],https://twitter.com/Otoybete/status/1382645938678734850,kolak
Larrold of Boa,@Larry_Boa,2021-04-15T02:53:27.000Z,"Wonder if 
@kolak_jason
 still hates Carlos Rodon???",,,1.0,,,[],https://twitter.com/Larry_Boa/status/1382527462995763202,kolak
aboutngawi,@aboutngawi,2021-04-15T12:36:30.000Z,"Gon mu kolak regane Piro lurr

#Takjil",,,1.0,1.0,10,['https://pbs.twimg.com/media/EzA-1ZoVgAkNYOl?format=jpg&name=small'],https://twitter.com/aboutngawi/status/1382674191468670977,kolak
Bea,@hummingbird6696,2021-04-15T11:27:56.000Z,"lupakan kolak, weishin lebih manis huuuueeeeee",,🐝 😭 💕,,,5,['https://pbs.twimg.com/media/EzAvJ6xVgAA3PGL?format=jpg&name=small'],https://twitter.com/hummingbird6696/status/1382656936315822083,kolak
WB,@WibisanaHpp,2021-04-15T10:35:31.000Z,Mbayangke kita bukber terus kamu tak raupi kolak panass . Seger mesti,,,1.0,1.0,,[],https://twitter.com/WibisanaHpp/status/1382643745456156675,kolak
catatansibob,@BobbyBastiann,2021-04-15T16:47:47.000Z,Ngademke ati dengan es kolak,,,,,3,[],https://twitter.com/BobbyBastiann/status/1382737427475795970,kolak
Ayah e De Raffa,@DeRaffa01,2021-04-15T10:58:16.000Z,"Alhamdulillah

Kolak singkong
Es kelapa muda 
Es tea jus

Pembuka yg sederhana",,🙇,4.0,,11,['https://pbs.twimg.com/media/EzAoWVbVUAQpB5X?format=jpg&name=small'],https://twitter.com/DeRaffa01/status/1382649467971665920,kolak
SATUKITA,@bukanoneus,2021-04-15T03:44:26.000Z,"Semangat puasanya euheuy mau ngonten tapi pas buka aja ah takut ada yang emosi lempar gerobak kolak 
ㅡSATUKITA.",,😁,,,15,[],https://twitter.com/bukanoneus/status/1382540292595675145,kolak
Suamiku,@awdotmis,2021-04-15T06:21:36.000Z,"Hati2 memilih teman bercerita.
Jgn sampai kau cerita ubi, sampai ke org lain udah jadi kolak !!",,,4.0,1.0,27,[],https://twitter.com/awdotmis/status/1382579842642677765,kolak
kiki Hakim,@KikiHakim4,2021-04-15T11:51:42.000Z,"Malam sahabat....
Udah buka puasa kan?
Alhmdllh nikmat.

Ada 1 yg bikin aku mikir saat buka hari ini.
Emak bikin KOLAK pisang....tapi aku kok ga tega makan nya..

Emakkkk......kok gini sih tampilan kolak nya....bikin aku OGAH makan nya..

Duhhhh...
Baru spotong ga aku abisin..",,🤦,19.0,4.0,61,"['https://pbs.twimg.com/media/EzA0k35UUAUAzlm?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EzA0l0YVoAQol_2?format=jpg&name=360x360']",https://twitter.com/KikiHakim4/status/1382662917976256521,kolak
Andy,@yeolmaesh,2021-04-16T04:48:11.000Z,When you plan to eat kolak again after maghrib prayer but when you check the bowl its already empty,,🍬,,1.0,,['https://pbs.twimg.com/media/EzEdN7aVIAgFDK4?format=png&name=small'],https://twitter.com/yeolmaesh/status/1382918723623821312,kolak
Tregioia Creamery,@TregioiaCreamry,2021-04-16T09:48:58.000Z,"Break your fast with KOLAK PISANG ice cream, our Ramadan month special flavor. It is DAIRY-FREE, with coconut milk, gula aren, infusion of pandan leaves, and swirled with banana puree. Have a special #bukapuasa
 with your loved ones
#icecream #dairyfree #tregioia #tregioiacreamery",,,,,1,['https://pbs.twimg.com/media/EzFiFZ4XMAMyCF1?format=jpg&name=small'],https://twitter.com/TregioiaCreamry/status/1382994415921283073,kolak
